"","Duration","Protocal_type","Service","flag","Predicted_class"
"20413",0,"tcp","http","SF","normal"
"20414",0,"tcp","supdup","RSTO","anomaly"
"20415",0,"tcp","supdup","RSTO","anomaly"
"20416",1,"tcp","supdup","RSTO","anomaly"
"20417",0,"udp","ntp_u","SF","anomaly"
"20418",7650,"tcp","supdup","SF","anomaly"
"20419",0,"udp","printer","SF","normal"
"20420",0,"tcp","http_8001","REJ","anomaly"
"20421",0,"tcp","http","SF","normal"
"20422",0,"tcp","http","SF","normal"
"20423",0,"tcp","printer","REJ","anomaly"
"20424",282,"tcp","ftp","SF","normal"
"20425",0,"tcp","printer","REJ","anomaly"
"20426",0,"tcp","kshell","S0","anomaly"
"20427",0,"tcp","rje","SF","normal"
"20428",0,"udp","printer","SF","anomaly"
"20429",2074,"tcp","http","RSTR","normal"
"20430",0,"tcp","http","SF","normal"
"20431",0,"tcp","http","SF","normal"
"20432",0,"tcp","printer","REJ","anomaly"
"20433",1,"tcp","rje","SF","normal"
"20434",0,"tcp","urp_i","S0","anomaly"
"20435",280,"tcp","ftp_data","SF","normal"
"20436",0,"tcp","http","SF","normal"
"20437",0,"icmp","ecr_i","SF","anomaly"
"20438",0,"tcp","printer","REJ","anomaly"
"20439",0,"tcp","http","SF","normal"
"20440",3,"tcp","pop_2","SF","normal"
"20441",0,"udp","printer","SF","normal"
"20442",0,"udp","printer","SF","anomaly"
"20443",0,"tcp","http","SF","normal"
"20444",3,"tcp","http","RSTR","normal"
"20445",0,"tcp","http","SF","normal"
"20446",1,"tcp","rje","SF","normal"
"20447",0,"tcp","http","SF","normal"
"20448",0,"udp","printer","SF","normal"
"20449",0,"tcp","ntp_u","REJ","anomaly"
"20450",0,"tcp","rje","SF","normal"
"20451",0,"udp","printer","SF","normal"
"20452",0,"tcp","http","SF","normal"
"20453",0,"tcp","sql_net","S0","anomaly"
"20454",0,"udp","printer","SF","normal"
"20455",0,"tcp","http","SF","normal"
"20456",0,"udp","domain_u","SF","normal"
"20457",799,"tcp","http","RSTR","normal"
"20458",6,"tcp","rje","SF","normal"
"20459",0,"udp","domain_u","SF","normal"
"20460",0,"tcp","printer","S0","anomaly"
"20461",0,"udp","printer","SF","normal"
"20462",0,"tcp","printer","REJ","anomaly"
"20463",4,"tcp","pop_2","SF","normal"
"20464",0,"icmp","eco_i","SF","anomaly"
"20465",0,"tcp","printer","S0","anomaly"
"20466",0,"tcp","printer","REJ","anomaly"
"20467",0,"tcp","rje","SF","normal"
"20468",0,"tcp","bgp","S0","anomaly"
"20469",1,"tcp","rje","SF","normal"
"20470",0,"tcp","printer","REJ","anomaly"
"20471",0,"icmp","eco_i","SF","anomaly"
"20472",0,"tcp","printer","S0","anomaly"
"20473",0,"udp","printer","SF","normal"
"20474",282,"tcp","ftp","SF","normal"
"20475",7779,"tcp","supdup","SF","anomaly"
"20476",0,"tcp","http","SF","normal"
"20477",0,"tcp","ctf","REJ","anomaly"
"20478",0,"tcp","http","SF","normal"
"20479",0,"tcp","http","SF","normal"
"20480",280,"tcp","ftp_data","SF","normal"
"20481",283,"tcp","ftp","SF","normal"
"20482",0,"tcp","http_8001","RSTO","anomaly"
"20483",0,"tcp","printer","REJ","anomaly"
"20484",0,"tcp","http","SF","normal"
"20485",0,"tcp","sql_net","REJ","anomaly"
"20486",0,"tcp","pop_2","RSTO","anomaly"
"20487",0,"tcp","http","SF","normal"
"20488",0,"tcp","http","SF","normal"
"20489",0,"tcp","http","SF","normal"
"20490",0,"tcp","supdup","SF","normal"
"20491",0,"tcp","http","SF","normal"
"20492",0,"udp","printer","SF","normal"
"20493",0,"icmp","ecr_i","SF","anomaly"
"20494",0,"tcp","printer","S0","anomaly"
"20495",0,"tcp","supdup","SF","normal"
"20496",0,"tcp","rje","SF","normal"
"20497",2,"tcp","supdup","SF","anomaly"
"20498",0,"tcp","ftp_data","REJ","anomaly"
"20499",8036,"tcp","supdup","SF","anomaly"
"20500",0,"udp","printer","SF","normal"
"20501",0,"tcp","supdup","S3","anomaly"
"20502",0,"tcp","supdup","S0","anomaly"
"20503",0,"tcp","efs","REJ","anomaly"
"20504",0,"tcp","http","SF","normal"
"20505",0,"tcp","ntp_u","REJ","anomaly"
"20506",0,"tcp","http","SF","normal"
"20507",774,"tcp","http","RSTR","normal"
"20508",0,"tcp","auth","S0","anomaly"
"20509",0,"tcp","printer","REJ","anomaly"
"20510",0,"tcp","http","SF","normal"
"20511",0,"tcp","http","SF","normal"
"20512",0,"udp","printer","SF","normal"
"20513",0,"icmp","ecr_i","SF","anomaly"
"20514",1,"tcp","supdup","RSTO","anomaly"
"20515",0,"tcp","printer","REJ","anomaly"
"20516",0,"tcp","mtp","REJ","anomaly"
"20517",0,"tcp","http","SF","normal"
"20518",0,"tcp","http","S0","anomaly"
"20519",0,"udp","printer","SF","anomaly"
"20520",0,"tcp","printer","S0","anomaly"
"20521",0,"tcp","http","SF","normal"
"20522",7,"tcp","pop_2","SF","normal"
"20523",0,"tcp","http","SF","normal"
"20524",0,"tcp","http","SF","normal"
"20525",0,"tcp","http","S0","anomaly"
"20526",0,"tcp","rje","SF","normal"
"20527",0,"tcp","http","SF","normal"
"20528",0,"tcp","http","SF","normal"
"20529",0,"tcp","http","SF","normal"
"20530",0,"udp","domain_u","SF","normal"
"20531",0,"udp","printer","SF","normal"
"20532",283,"tcp","ftp","SF","normal"
"20533",0,"udp","printer","SF","normal"
"20534",0,"tcp","http_8001","RSTO","anomaly"
"20535",0,"tcp","http","SF","normal"
"20536",0,"udp","domain_u","SF","normal"
"20537",0,"tcp","http","SF","normal"
"20538",0,"tcp","rje","SF","normal"
"20539",0,"tcp","pop_2","S0","anomaly"
"20540",0,"tcp","pop_2","SF","normal"
"20541",0,"tcp","http","SF","normal"
"20542",0,"tcp","ftp_data","REJ","anomaly"
"20543",0,"tcp","name","S0","anomaly"
"20544",0,"tcp","sql_net","S0","anomaly"
"20545",0,"tcp","printer","REJ","anomaly"
"20546",0,"tcp","ntp_u","REJ","anomaly"
"20547",282,"tcp","ftp","SF","normal"
"20548",7310,"tcp","supdup","SF","anomaly"
"20549",0,"tcp","http","SF","normal"
"20550",0,"tcp","rje","REJ","anomaly"
"20551",0,"udp","domain_u","SF","normal"
"20552",0,"udp","printer","SF","normal"
"20553",0,"tcp","http","SF","normal"
"20554",0,"icmp","eco_i","SF","anomaly"
"20555",2,"tcp","supdup","SF","anomaly"
"20556",192,"tcp","supdup","SF","normal"
"20557",0,"tcp","http","SF","normal"
"20558",0,"tcp","printer","REJ","anomaly"
"20559",0,"udp","domain_u","SF","normal"
"20560",0,"udp","printer","SF","anomaly"
"20561",0,"tcp","http","SF","normal"
"20562",0,"udp","printer","SF","anomaly"
"20563",0,"tcp","printer","REJ","anomaly"
"20564",2070,"tcp","http","RSTR","normal"
"20565",0,"tcp","printer","REJ","anomaly"
"20566",0,"tcp","http","SF","normal"
"20567",0,"tcp","http","SF","normal"
"20568",0,"tcp","printer","S0","anomaly"
"20569",0,"tcp","http","SF","normal"
"20570",0,"tcp","uucp","REJ","anomaly"
"20571",0,"tcp","http","SF","normal"
"20572",0,"tcp","pop_2","REJ","anomaly"
"20573",0,"tcp","finger","SF","anomaly"
"20574",0,"tcp","http","SF","normal"
"20575",0,"udp","domain_u","SF","normal"
"20576",0,"tcp","http","SF","normal"
"20577",0,"tcp","supdup","REJ","anomaly"
"20578",0,"tcp","http","SF","normal"
"20579",0,"tcp","http","SF","normal"
"20580",0,"udp","domain_u","SF","normal"
"20581",0,"tcp","printer","REJ","anomaly"
"20582",0,"tcp","http","SF","normal"
"20583",0,"tcp","http","SF","normal"
"20584",0,"tcp","http","SF","normal"
"20585",0,"tcp","supdup","SF","normal"
"20586",0,"tcp","echo","RSTO","anomaly"
"20587",0,"tcp","printer","REJ","anomaly"
"20588",0,"tcp","link","RSTO","anomaly"
"20589",0,"tcp","ftp_data","SF","normal"
"20590",0,"tcp","http","SF","normal"
"20591",0,"tcp","http","SF","normal"
"20592",0,"tcp","http","SF","normal"
"20593",0,"tcp","http","SF","normal"
"20594",0,"udp","printer","SF","normal"
"20595",0,"tcp","printer","REJ","anomaly"
"20596",0,"tcp","http","SF","normal"
"20597",282,"tcp","ftp","SF","normal"
"20598",0,"tcp","printer","REJ","anomaly"
"20599",897,"tcp","http","RSTR","normal"
"20600",0,"tcp","http","SF","normal"
"20601",0,"tcp","http","S0","anomaly"
"20602",0,"tcp","printer","REJ","anomaly"
"20603",0,"tcp","http","SF","normal"
"20604",1,"tcp","urh_i","SF","anomaly"
"20605",0,"tcp","rje","SF","normal"
"20606",0,"tcp","http","SF","normal"
"20607",280,"tcp","ftp_data","SF","normal"
"20608",0,"icmp","eco_i","SF","anomaly"
"20609",1,"tcp","rje","SF","normal"
"20610",0,"udp","domain_u","SF","normal"
"20611",0,"tcp","printer","REJ","anomaly"
"20612",0,"tcp","printer","REJ","anomaly"
"20613",0,"tcp","printer","REJ","anomaly"
"20614",0,"tcp","ftp_data","SF","normal"
"20615",0,"tcp","http","SF","normal"
"20616",913,"tcp","http","RSTR","normal"
"20617",0,"tcp","ftp_data","SF","anomaly"
"20618",0,"tcp","http","SF","normal"
"20619",0,"tcp","http","SF","normal"
"20620",1,"tcp","rje","SF","normal"
"20621",0,"tcp","http","SF","normal"
"20622",0,"udp","domain_u","SF","normal"
"20623",0,"tcp","http","SF","normal"
"20624",0,"tcp","http","SF","normal"
"20625",4,"tcp","pop_2","SF","normal"
"20626",0,"tcp","rje","SF","anomaly"
"20627",4,"tcp","pop_2","SF","normal"
"20628",0,"tcp","printer","REJ","anomaly"
"20629",0,"tcp","printer","S0","anomaly"
"20630",0,"tcp","printer","S0","anomaly"
"20631",0,"udp","domain_u","SF","normal"
"20632",0,"tcp","http","SF","normal"
"20633",0,"icmp","ecr_i","SF","anomaly"
"20634",0,"tcp","printer","S0","anomaly"
"20635",0,"tcp","http","SF","normal"
"20636",0,"tcp","printer","REJ","anomaly"
"20637",1,"tcp","rje","SF","normal"
"20638",0,"tcp","IRC","REJ","anomaly"
"20639",0,"tcp","http","SF","normal"
"20640",0,"tcp","http","SF","normal"
"20641",0,"udp","domain_u","SF","normal"
"20642",0,"tcp","printer","S0","anomaly"
"20643",0,"tcp","printer","REJ","anomaly"
"20644",0,"tcp","printer","REJ","anomaly"
"20645",1,"tcp","rje","SF","normal"
"20646",0,"tcp","printer","REJ","anomaly"
"20647",0,"tcp","supdup","REJ","anomaly"
"20648",0,"tcp","courier","REJ","anomaly"
"20649",0,"tcp","ntp_u","REJ","anomaly"
"20650",282,"tcp","ftp","SF","normal"
"20651",0,"udp","printer","SF","normal"
"20652",0,"tcp","http","SF","normal"
"20653",1,"tcp","rje","SF","normal"
"20654",0,"tcp","http","SF","normal"
"20655",0,"tcp","ftp_data","SF","normal"
"20656",0,"tcp","http","SF","normal"
"20657",0,"tcp","http","SF","normal"
"20658",0,"tcp","http","SF","normal"
"20659",0,"tcp","printer","REJ","anomaly"
"20660",0,"udp","printer","SF","normal"
"20661",0,"tcp","nnsp","S0","anomaly"
"20662",0,"tcp","http","SF","normal"
"20663",0,"tcp","printer","REJ","anomaly"
"20664",0,"tcp","printer","REJ","anomaly"
"20665",0,"icmp","ecr_i","SF","anomaly"
"20666",0,"tcp","ldap","REJ","anomaly"
"20667",0,"tcp","http","SF","normal"
"20668",0,"udp","printer","SF","anomaly"
"20669",0,"tcp","pop_2","RSTO","anomaly"
"20670",0,"icmp","ecr_i","SF","anomaly"
"20671",0,"tcp","tim_i","SF","anomaly"
"20672",0,"udp","domain_u","SF","normal"
"20673",1,"tcp","rje","SF","normal"
"20674",0,"tcp","printer","S0","anomaly"
"20675",0,"icmp","ecr_i","SF","anomaly"
"20676",0,"icmp","ecr_i","SF","anomaly"
"20677",0,"tcp","http","SF","normal"
"20678",0,"tcp","supdup","S0","anomaly"
"20679",5,"tcp","pop_2","SF","normal"
"20680",0,"udp","domain_u","SF","normal"
"20681",0,"tcp","http","SF","normal"
"20682",8205,"tcp","supdup","SF","anomaly"
"20683",0,"tcp","printer","REJ","anomaly"
"20684",4,"tcp","pop_2","SF","anomaly"
"20685",0,"tcp","printer","REJ","anomaly"
"20686",0,"tcp","ftp_data","SF","normal"
"20687",0,"icmp","eco_i","SF","anomaly"
"20688",0,"udp","printer","SF","normal"
"20689",0,"tcp","exec","S0","anomaly"
"20690",0,"tcp","http","SF","normal"
"20691",0,"tcp","http","SF","normal"
"20692",0,"tcp","http","REJ","anomaly"
"20693",281,"tcp","ftp","SF","normal"
"20694",4,"tcp","pop_2","SF","normal"
"20695",0,"tcp","http","SF","normal"
"20696",0,"tcp","rje","SF","normal"
"20697",7314,"tcp","supdup","SF","anomaly"
"20698",0,"tcp","finger","S0","anomaly"
"20699",1,"tcp","http","SF","normal"
"20700",0,"tcp","ntp_u","REJ","anomaly"
"20701",7582,"tcp","supdup","SF","anomaly"
"20702",0,"tcp","http","SF","normal"
"20703",0,"tcp","pop_2","REJ","anomaly"
"20704",0,"udp","printer","SF","normal"
"20705",0,"tcp","supdup","SF","normal"
"20706",0,"tcp","printer","REJ","anomaly"
"20707",0,"tcp","http","S0","anomaly"
"20708",0,"tcp","supdup","S0","anomaly"
"20709",0,"tcp","http","SF","normal"
"20710",0,"icmp","ecr_i","SF","anomaly"
"20711",0,"tcp","http","SF","normal"
"20712",0,"tcp","nnsp","RSTO","anomaly"
"20713",0,"tcp","supdup","RSTO","normal"
"20714",0,"tcp","http","SF","normal"
"20715",0,"tcp","printer","REJ","anomaly"
"20716",0,"tcp","pop_2","REJ","anomaly"
"20717",0,"tcp","http","SF","normal"
"20718",0,"tcp","rje","SF","normal"
"20719",0,"udp","printer","SF","normal"
"20720",4,"tcp","pop_2","SF","normal"
"20721",0,"tcp","http","SF","normal"
"20722",0,"tcp","ftp_data","SF","anomaly"
"20723",0,"tcp","finger","S0","anomaly"
"20724",0,"udp","printer","SF","anomaly"
"20725",0,"tcp","http","SF","normal"
"20726",0,"tcp","http_8001","REJ","anomaly"
"20727",0,"tcp","printer","REJ","anomaly"
"20728",0,"tcp","printer","REJ","anomaly"
"20729",280,"tcp","ftp_data","SF","normal"
"20730",0,"icmp","ecr_i","SF","anomaly"
"20731",0,"tcp","printer","REJ","anomaly"
"20732",0,"tcp","printer","REJ","anomaly"
"20733",0,"tcp","http","SF","normal"
"20734",22,"tcp","http","SF","normal"
"20735",988,"tcp","supdup","SF","normal"
"20736",0,"tcp","printer","REJ","anomaly"
"20737",0,"tcp","printer","S0","anomaly"
"20738",163,"tcp","http","SF","normal"
"20739",0,"tcp","http","SF","normal"
"20740",0,"tcp","printer","REJ","anomaly"
"20741",0,"tcp","http","SF","normal"
"20742",0,"tcp","printer","S0","anomaly"
"20743",0,"tcp","auth","REJ","anomaly"
"20744",0,"udp","domain_u","SF","normal"
"20745",0,"tcp","http","SF","normal"
"20746",0,"tcp","printer","REJ","anomaly"
"20747",0,"tcp","sql_net","RSTO","anomaly"
"20748",0,"tcp","http","SF","normal"
"20749",0,"tcp","printer","REJ","anomaly"
"20750",0,"tcp","printer","REJ","anomaly"
"20751",0,"tcp","ntp_u","REJ","anomaly"
"20752",0,"tcp","printer","S0","anomaly"
"20753",282,"tcp","ftp","SF","normal"
"20754",0,"udp","printer","SF","normal"
"20755",0,"tcp","printer","REJ","anomaly"
"20756",0,"tcp","printer","REJ","anomaly"
"20757",0,"udp","domain_u","SF","normal"
"20758",0,"tcp","printer","REJ","anomaly"
"20759",0,"tcp","http","SF","normal"
"20760",0,"tcp","rje","SF","normal"
"20761",0,"tcp","http","SF","normal"
"20762",0,"tcp","finger","RSTO","anomaly"
"20763",0,"tcp","ftp","SF","anomaly"
"20764",0,"tcp","printer","REJ","anomaly"
"20765",7374,"tcp","supdup","SF","anomaly"
"20766",0,"tcp","printer","REJ","anomaly"
"20767",0,"tcp","supdup","S3","anomaly"
"20768",0,"tcp","http","SF","normal"
"20769",0,"tcp","urh_i","RSTO","anomaly"
"20770",0,"tcp","hostnames","REJ","anomaly"
"20771",282,"tcp","ftp","SF","normal"
"20772",0,"tcp","netstat","REJ","anomaly"
"20773",0,"tcp","http","SF","normal"
"20774",0,"tcp","http","SF","normal"
"20775",805,"tcp","http","RSTR","normal"
"20776",0,"tcp","http","REJ","anomaly"
"20777",0,"tcp","http","S0","anomaly"
"20778",0,"udp","printer","SF","normal"
"20779",0,"tcp","http","S0","anomaly"
"20780",0,"tcp","printer","REJ","anomaly"
"20781",0,"udp","printer","SF","anomaly"
"20782",0,"tcp","printer","REJ","anomaly"
"20783",0,"tcp","http","SF","normal"
"20784",0,"tcp","pop_2","S0","anomaly"
"20785",0,"tcp","http","SF","normal"
"20786",283,"tcp","ftp","SF","normal"
"20787",0,"udp","ntp_u","SF","anomaly"
"20788",0,"tcp","http","SF","normal"
"20789",0,"tcp","http","SF","normal"
"20790",0,"tcp","ntp_u","REJ","anomaly"
"20791",0,"tcp","rje","SF","normal"
"20792",0,"udp","printer","SF","normal"
"20793",0,"tcp","printer","REJ","anomaly"
"20794",0,"tcp","supdup","SF","normal"
"20795",0,"tcp","http","SF","normal"
"20796",0,"udp","printer","SF","anomaly"
"20797",0,"udp","printer","SF","anomaly"
"20798",1,"tcp","ftp_data","SF","normal"
"20799",282,"tcp","ftp","SF","normal"
"20800",0,"tcp","ftp_data","SF","normal"
"20801",0,"udp","printer","SF","normal"
"20802",0,"tcp","http","SF","normal"
"20803",0,"icmp","ecr_i","SF","anomaly"
"20804",0,"tcp","http","SF","normal"
"20805",0,"udp","printer","SF","normal"
"20806",0,"tcp","http","SF","normal"
"20807",0,"tcp","http","SF","normal"
"20808",0,"tcp","pop_2","S0","anomaly"
"20809",0,"icmp","time","SF","anomaly"
"20810",0,"udp","printer","SF","anomaly"
"20811",0,"tcp","ldap","REJ","anomaly"
"20812",0,"tcp","http","SF","normal"
"20813",0,"tcp","http","SF","normal"
"20814",0,"tcp","http","SF","normal"
"20815",0,"tcp","pop_2","SF","normal"
"20816",3,"tcp","pop_2","SF","normal"
"20817",0,"tcp","http","SF","normal"
"20818",1,"tcp","rje","SF","normal"
"20819",0,"udp","printer","SF","normal"
"20820",0,"tcp","http","SF","normal"
"20821",0,"tcp","http","SF","normal"
"20822",0,"tcp","netbios_dgm","S0","anomaly"
"20823",0,"tcp","http","SF","normal"
"20824",0,"tcp","http","SF","normal"
"20825",1,"tcp","rje","SF","normal"
"20826",0,"tcp","supdup","SF","anomaly"
"20827",0,"tcp","http","SF","normal"
"20828",0,"tcp","http","SF","normal"
"20829",0,"tcp","printer","SH","anomaly"
"20830",0,"tcp","IRC","REJ","anomaly"
"20831",0,"tcp","printer","REJ","anomaly"
"20832",0,"tcp","printer","S0","anomaly"
"20833",4,"tcp","pop_2","SF","normal"
"20834",7434,"tcp","supdup","SF","anomaly"
"20835",0,"udp","printer","SF","anomaly"
"20836",0,"icmp","eco_i","SF","anomaly"
"20837",0,"tcp","printer","REJ","anomaly"
"20838",0,"tcp","http","SF","normal"
"20839",0,"tcp","printer","RSTO","anomaly"
"20840",0,"tcp","http","SF","normal"
"20841",0,"tcp","http","SF","normal"
"20842",281,"tcp","ftp","SF","normal"
"20843",0,"tcp","printer","S0","anomaly"
"20844",0,"udp","printer","SF","normal"
"20845",0,"tcp","uucp_path","REJ","anomaly"
"20846",0,"tcp","http","SF","normal"
"20847",0,"tcp","http","SF","normal"
"20848",4,"tcp","pop_2","SF","normal"
"20849",0,"udp","printer","SF","normal"
"20850",1,"tcp","rje","SF","normal"
"20851",0,"tcp","http","SF","normal"
"20852",0,"tcp","http","SF","normal"
"20853",0,"tcp","http","SF","normal"
"20854",0,"tcp","http","SF","normal"
"20855",4,"tcp","pop_2","SF","normal"
"20856",0,"tcp","ldap","REJ","anomaly"
"20857",0,"tcp","printer","S0","anomaly"
"20858",1,"tcp","rje","SF","normal"
"20859",0,"tcp","http","SF","normal"
"20860",0,"tcp","http","SF","normal"
"20861",0,"tcp","printer","REJ","anomaly"
"20862",8108,"tcp","supdup","SF","anomaly"
"20863",0,"udp","printer","SF","normal"
"20864",0,"udp","domain_u","SF","normal"
"20865",0,"tcp","http","SF","normal"
"20866",0,"udp","ntp_u","SF","anomaly"
"20867",1,"tcp","rje","SF","normal"
"20868",0,"tcp","http","SF","normal"
"20869",0,"tcp","http","SF","normal"
"20870",0,"tcp","http","SF","normal"
"20871",0,"tcp","http","SF","normal"
"20872",0,"tcp","printer","REJ","anomaly"
"20873",0,"tcp","courier","REJ","anomaly"
"20874",0,"tcp","http","SF","normal"
"20875",0,"udp","printer","SF","anomaly"
"20876",280,"tcp","ftp_data","SF","normal"
"20877",4,"tcp","pop_2","SF","normal"
"20878",4,"tcp","pop_2","SF","anomaly"
"20879",0,"tcp","printer","S0","anomaly"
"20880",0,"tcp","http","SF","normal"
"20881",0,"tcp","printer","REJ","anomaly"
"20882",0,"tcp","http","SF","normal"
"20883",0,"tcp","http","SF","normal"
"20884",0,"tcp","supdup","REJ","anomaly"
"20885",0,"tcp","ftp_data","SF","normal"
"20886",0,"tcp","printer","REJ","anomaly"
"20887",7216,"tcp","supdup","SF","anomaly"
"20888",0,"tcp","ctf","REJ","anomaly"
"20889",0,"tcp","supdup","SF","normal"
"20890",4,"tcp","pop_2","SF","anomaly"
"20891",0,"tcp","http","SF","normal"
"20892",0,"tcp","printer","REJ","anomaly"
"20893",0,"tcp","ntp_u","REJ","anomaly"
"20894",902,"tcp","http","RSTR","normal"
"20895",50,"tcp","supdup","SF","normal"
"20896",899,"tcp","domain","RSTO","normal"
"20897",0,"tcp","whois","REJ","anomaly"
"20898",0,"tcp","http","SF","normal"
"20899",0,"tcp","http","SF","normal"
"20900",280,"tcp","ftp_data","SF","normal"
"20901",0,"udp","domain_u","SF","normal"
"20902",7577,"tcp","supdup","SF","anomaly"
"20903",0,"tcp","uucp_path","REJ","anomaly"
"20904",0,"tcp","printer","REJ","anomaly"
"20905",0,"tcp","exec","RSTO","anomaly"
"20906",0,"tcp","http","SF","normal"
"20907",0,"udp","printer","SF","normal"
"20908",0,"tcp","printer","REJ","anomaly"
"20909",0,"udp","domain_u","SF","normal"
"20910",0,"tcp","http","SF","normal"
"20911",7332,"tcp","supdup","SF","anomaly"
"20912",0,"tcp","smtp","REJ","anomaly"
"20913",0,"udp","printer","SF","anomaly"
"20914",0,"icmp","eco_i","SF","anomaly"
"20915",0,"tcp","printer","REJ","anomaly"
"20916",0,"tcp","printer","REJ","anomaly"
"20917",0,"tcp","shell","REJ","anomaly"
"20918",7666,"tcp","supdup","SF","anomaly"
"20919",0,"udp","ntp_u","SF","anomaly"
"20920",0,"tcp","http","SF","normal"
"20921",0,"tcp","printer","REJ","anomaly"
"20922",5,"tcp","pop_2","SF","anomaly"
"20923",0,"tcp","domain","S0","anomaly"
"20924",0,"tcp","printer","REJ","anomaly"
"20925",0,"tcp","printer","S0","anomaly"
"20926",0,"tcp","http","SF","normal"
"20927",0,"tcp","http","SF","normal"
"20928",0,"tcp","printer","REJ","anomaly"
"20929",0,"tcp","ntp_u","REJ","anomaly"
"20930",0,"udp","printer","SF","normal"
"20931",0,"tcp","ntp_u","REJ","anomaly"
"20932",0,"tcp","http","SF","normal"
"20933",0,"udp","printer","SF","normal"
"20934",0,"icmp","ecr_i","SF","anomaly"
"20935",280,"tcp","ftp_data","SF","normal"
"20936",0,"tcp","printer","REJ","anomaly"
"20937",0,"tcp","pop_2","S0","anomaly"
"20938",0,"tcp","printer","S0","anomaly"
"20939",0,"tcp","http","SF","normal"
"20940",0,"tcp","http","SF","normal"
"20941",0,"tcp","printer","REJ","anomaly"
"20942",0,"tcp","ftp_data","S0","anomaly"
"20943",0,"tcp","netstat","REJ","anomaly"
"20944",0,"tcp","http","SF","normal"
"20945",0,"tcp","printer","REJ","anomaly"
"20946",0,"tcp","ntp_u","SF","normal"
"20947",0,"udp","printer","SF","anomaly"
"20948",0,"tcp","http","SF","normal"
"20949",0,"tcp","http","SF","normal"
"20950",7220,"tcp","supdup","SF","anomaly"
"20951",0,"tcp","ftp_data","SF","normal"
"20952",0,"tcp","http","SF","normal"
"20953",0,"tcp","http","SF","normal"
"20954",0,"tcp","printer","S0","anomaly"
"20955",795,"tcp","http","RSTR","normal"
"20956",0,"tcp","printer","RSTR","anomaly"
"20957",0,"udp","printer","SF","anomaly"
"20958",0,"tcp","http","SF","normal"
"20959",283,"tcp","ftp","SF","normal"
"20960",4,"tcp","pop_2","SF","normal"
"20961",0,"tcp","printer","REJ","anomaly"
"20962",0,"udp","printer","SF","normal"
"20963",0,"tcp","http","SF","normal"
"20964",0,"tcp","printer","REJ","anomaly"
"20965",0,"tcp","finger","RSTO","anomaly"
"20966",0,"tcp","ftp_data","SF","anomaly"
"20967",0,"tcp","http","SF","normal"
"20968",0,"tcp","http","SF","normal"
"20969",0,"udp","domain_u","SF","normal"
"20970",0,"tcp","http","SF","normal"
"20971",0,"tcp","printer","REJ","anomaly"
"20972",0,"tcp","http","SF","normal"
"20973",0,"tcp","supdup","S0","anomaly"
"20974",0,"tcp","http","SF","normal"
"20975",0,"tcp","http","SF","normal"
"20976",0,"tcp","pop_2","S0","anomaly"
"20977",0,"tcp","http","SF","normal"
"20978",0,"tcp","sunrpc","REJ","anomaly"
"20979",280,"tcp","ftp_data","SF","normal"
"20980",2078,"tcp","http","RSTR","normal"
"20981",0,"tcp","http","SF","normal"
"20982",0,"tcp","printer","REJ","anomaly"
"20983",0,"tcp","printer","S0","anomaly"
"20984",0,"tcp","ntp_u","REJ","anomaly"
"20985",10,"tcp","supdup","SF","normal"
"20986",0,"tcp","http","SF","normal"
"20987",0,"tcp","printer","S0","anomaly"
"20988",7599,"tcp","supdup","SF","anomaly"
"20989",0,"tcp","printer","REJ","anomaly"
"20990",0,"udp","printer","SF","anomaly"
"20991",0,"tcp","http","SF","normal"
"20992",0,"tcp","finger","SF","anomaly"
"20993",0,"tcp","http","SF","normal"
"20994",0,"tcp","printer","REJ","anomaly"
"20995",0,"tcp","printer","S0","anomaly"
"20996",11,"tcp","supdup","SF","normal"
"20997",0,"tcp","http","SF","normal"
"20998",0,"tcp","pop_2","S0","anomaly"
"20999",1,"tcp","rje","SF","normal"
"21000",0,"tcp","ftp_data","SF","anomaly"
"21001",0,"tcp","supdup","REJ","anomaly"
"21002",0,"tcp","http","SF","normal"
"21003",0,"tcp","http","SF","normal"
"21004",0,"tcp","printer","REJ","anomaly"
"21005",0,"tcp","supdup","SF","normal"
"21006",0,"tcp","http","SF","normal"
"21007",0,"tcp","printer","S0","anomaly"
"21008",0,"tcp","http_8001","S0","anomaly"
"21009",0,"tcp","http","SF","normal"
"21010",3,"tcp","pop_2","SF","normal"
"21011",0,"tcp","http","SF","normal"
"21012",280,"tcp","ftp_data","SF","normal"
"21013",1021,"tcp","http","RSTR","normal"
"21014",0,"udp","domain_u","SF","normal"
"21015",0,"tcp","ntp_u","REJ","anomaly"
"21016",0,"tcp","http","SF","normal"
"21017",2057,"tcp","http","RSTR","normal"
"21018",0,"tcp","printer","S0","anomaly"
"21019",0,"udp","printer","SF","normal"
"21020",0,"tcp","http_8001","S0","anomaly"
"21021",3,"tcp","pop_2","SF","normal"
"21022",1,"tcp","rje","SF","normal"
"21023",0,"tcp","supdup","SF","normal"
"21024",0,"tcp","supdup","S3","anomaly"
"21025",2,"tcp","rje","SF","normal"
"21026",0,"icmp","eco_i","SF","anomaly"
"21027",0,"tcp","http","SF","normal"
"21028",0,"tcp","printer","REJ","anomaly"
"21029",0,"tcp","http","SF","normal"
"21030",0,"tcp","printer","REJ","anomaly"
"21031",0,"tcp","supdup","SF","normal"
"21032",0,"tcp","ldap","REJ","anomaly"
"21033",0,"tcp","ftp_data","SF","normal"
